Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_NAEYC Valid Until,canonical_Program Name,canonical_Agency,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Email Address,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Name,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id
337,0.97362586626639736,60,North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave,,3424499,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,steve koll,community partnerships,,steve koll,half day/full day,274678,steven@nadnkids.org,yes,west town,,,,,3424499,2001 w pierce,cp,yes,north avenue,,www.nadnkids.org,north avenue day nursery,child care,,west town,no,,,"3270ps(hs collaboration with childcare & prek), 2742ps(child",60
30,0.86279602348804474,61,Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,betty lee,child care,,betty lee,extended day,,,no,near west side,(312)  243-1087,,,,2437300,2020 w roosevelt rd,gail nelson,no,carole robertson center for learning - carole robertson center ctr 2020,,www.crcl.net,carole robertson center for learning,child care,,,yes,6391-8286-5433-002,,,61
30,0.86279602348804474,62,Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,betty lee,child care,,betty lee,extended day,,,no,near west side,(312)  243-1087,,,,2437300,2020 w roosevelt rd,gail nelson,no,carole robertson center for learning - carole robertson center ctr 2020,,www.crcl.net,carole robertson center for learning,child care,,,yes,6391-8286-5433-002,,,61
34,0.80050776402155555,63,Chinese American Service League - Chinese American Service League,2141 S Tan Ct,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
34,0.80050776402155555,64,Chinese American Service League - Chinese American Service League,2141 S Tan Ct,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
32,0.99063348770141602,65,First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St,,2246800,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60620,barbara mosley,child care,,conniie guyton,extended day,,,no,auburn gresham,,,,,2246800,2141 w 79th st,archbishop lucius hall,yes,first church of love and faith - first church of love & faith annex,,,first church of love and faith,,,,no,,,3258ps(hs collaboration with childcare),65
33,0.98404078682263696,66,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,paula montilla,early head start,,,extended day,,,no,mckinley park,,,,,5231629,2325 s california avenue,dan valliere,yes,el hogar del nino/cuidar - el hogar del nino/cuidar- california,,www.chicagocommons.org,chicago commons association,child care,,south lawndale,no,,,,66
33,0.98404078682263696,67,El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60609,paula montilla,early head start,,,extended day,,,no,mckinley park,,,,,5231629,2325 s california avenue,dan valliere,yes,el hogar del nino/cuidar - el hogar del nino/cuidar- california,,www.chicagocommons.org,chicago commons association,child care,,south lawndale,no,,,,66
143,0.9925939820029519,68,Henry Booth House - Bernard Gentry,2326 S Dearborn St,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,09/01/15,community partnerships,one hope united  (delegate),,"8-11 hours, varies by facility",191594,twarner@onehopeunited.org,,full day/full year,,,bridgeport and rogers park communities; serves children ages 3-5,,8425566,3053 s. normal,cp,,one hope united - bridgeport child development center,,,170   head start,child care,--,bridgeport,,,100,,69
143,0.9925939820029519,69,Henry Booth House - Bernard Gentry,2326 S Dearborn St,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,09/01/15,community partnerships,one hope united  (delegate),,"8-11 hours, varies by facility",191594,twarner@onehopeunited.org,,full day/full year,,,bridgeport and rogers park communities; serves children ages 3-5,,8425566,3053 s. normal,cp,,one hope united - bridgeport child development center,,,170   head start,child care,--,bridgeport,,,100,,69
134,0.91441291570663452,70,Chicago State University - Kenyatta's Day Care,2334 E 75th,,2213777,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60649,07/31/14,community partnerships,,brenda owens,"8-11 hours, varies by facility",592567,weecarekids@sbcglobal.net,no,south chicago,,,,,2213777,2334 e 75th st,scott perkins,yes,kenyatta's day care,,www.henryboothhouse.org,henry booth house,child care,,south shore,no,,,,2993
34,0.66198742673510602,71,Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave,,7919710,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
35,0.98730040873800007,72,Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
35,0.98730040873800007,73,Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,petra gutierrez,school age,,petra gutierrez,part day/full day,486949,pgutierr@catholiccharities.net,no,north lawndale,,,,,2775888,2414 s albany,laura rios,no,catholic charities of the archdiocese of chicago - our lady of tepeyac,,www.betterboys.org,bbf family services,child care,,,no,,,2616sa(school age (sa)),1440
36,0.60739439063602019,74,YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave,,2628300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60645,01/31/13,child care,,guadalupe herrera,half day/full day,557795,,no,rogers park,,,,,2628300,2424 w touhy avenue,cp,yes,ymca high ridge,,www.marycrane.org,mary crane league,child care,,rogers park,no,,,4270ps(hs collaboration with childcare & prek),52
352,,75,El Valor - Carlos Cantu,2434 S Kildare Ave,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,76,El Valor - Carlos Cantu,2434 S Kildare Ave,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.99136259555816653,77,Christopher House - Christopher House - Greenview,2507 N Greenview Ave,,4721083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60614,aimee washington,child care,,aimee washington,half day/full day,129456,awashington@christopherhouse.org,no,lincoln park,,,,,4721083,2507 n greenview,lori baas,yes,christopher house,,www.christopherhouse.org,christopher house,child care,,lincoln park,no,,,"2681it(child care it center), 3406ps(hs collaboration with c",16
26,0.99737704651696346,78,Christopher House - Christopher House - Logan Square,2610 N Francisco Ave,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,11/01/16,child care,,etisha wofford,half day/full day,726298,mfranco@ymcachicago.org,no,austin,,,,,2352525,1834 n lawndale avenue,cp,no,ymca mccormick tribune,,www.chicagocommons.org,hull house association,child care,,logan square,no,,,"5734ip(ehs collaboration enhanced home ip), 5735it(child car",78
37,0.94964662939310074,79,St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,01/31/13,child care,,,half day/full day,511416,ecorona@staugustine.edu,,,,,,,8783641,2610 w 25th pl,cp,,st. augustine college - st. augustine - nayarit,,,,,,south lawndale,,,,,1257
37,0.94964662939310074,80,St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,01/31/13,child care,,,half day/full day,511416,ecorona@staugustine.edu,,,,,,,8783641,2610 w 25th pl,cp,,st. augustine college - st. augustine - nayarit,,,,,,south lawndale,,,,,1257
39,0.97930044929186499,81,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,sonya sifuentes,state pre-kindergarten,,sonya sifuentes,half day/full day,,,yes,lower west side,,,,,8473115,2700 s western ave,dorothy cole-gary,yes,ymca of metropolitan chicago - rauner,,www.ymcachicago.org,ymca of metropolitan chicago,,,chatham,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
39,0.97930044929186499,82,YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave,,8473115,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60608,sonya sifuentes,state pre-kindergarten,,sonya sifuentes,half day/full day,,,yes,lower west side,,,,,8473115,2700 s western ave,dorothy cole-gary,yes,ymca of metropolitan chicago - rauner,,www.ymcachicago.org,ymca of metropolitan chicago,,,chatham,yes,,,"4167it(child care it center), 4170ps(hs collaboration with c",82
40,0.74999985098838806,83,YMCA of Metropolitan Chicago - YMCA - Bowen High School,2710 E 89th St,,9330166,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60617,,child care,,,extended day,,,,,(815)  935-0015,,,,9330166,2938 e. 91st street,cp,,ymca of metropolitan chicago - ymca - bowen high school,,,,child care,,south chicago,,3261-3053-5433-005,,,83
354,,84,Easter Seals Society of Metropolitan Chicago - The Keeper's Inst.,2718 W 59th St,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,0.99293620884418488,85,El Valor - Centro Infantil(Puerto Rican Comm),2739 W Division St,,3428866,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60622,xochiti ramirez,child care,,xochiti ramirez,extended day,,,no,west town,,,,,3428866,2739 w division st,vincent allocco,yes,el valor centro infantil (puerto rican comm),,www.elvalor.org,el valor,child care,,,no,,,,85
41,0.92090857823689776,86,Mary Crane League - Mary Crane - West,2820 N Leavitt St,,3485528,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60618,,child care,,jennifer jones,half day/full day,,,no,north center,,,,,3485528,2905 n leavitt,cp,yes,mary crane,,,mary crane league,child care,,north center,yes,,,"4145it(child care it center), 4236ps(hs collaboration with c",86
42,0.999999,87,Henry Booth House - Family Service Center / Henry Booth,2850 S Michigan Ave,,9492151,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,,child care,,,extended day,,,,,,,,,9492151,2850 s michigan ave,,,henry booth house - family service center / henry booth,,,,child care,,,,,,,87
43,0.98647749423980713,88,Mary Crane League - Mary Crane - North,2905 N Leavitt St,,9753322,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60618,,child care,,,extended day,,,,,,,,,9753322,2905 n leavitt st,,,mary crane league - mary crane - north,,,,child care,,,,,,,88
34,0.85257207211993991,89,Henry Booth House - Near South / Henry Booth,2929 S Wabash Ave,,7910424,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60616,08/31/14,child care,,weilian xin,half day/full day,209110,brenda_arksey@caslservice.org,yes,armour square,,,,,7910418,2141 s tan ct,cp,yes,chinese american service league chinese american service league child dev ctr,,www.caslservice.org,chinese american service league,child care,,douglas,no,,,"3248ps (hs collaboration with childcare & prek), 2771ps (chi",63
44,0.98931764562924707,90,Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St,,5211600,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,ruby walker,head start,,jolene martin,extended day,,,no,ashburn,,,,,5211600,2929 w 19th st,cp,yes,carole robertson center for learning,,www.crcl.net,carole robertson center for learning,child care,,south lawndale,no,,,"5615ps(hs collaboration with childcare homes), 5615ip(ehs co",1425
44,0.98931764562924707,91,Carole Robertson Center For Learning - Carole Robertson Center 2929,2929 W 19th St,,5211600,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60623,ruby walker,head start,,jolene martin,extended day,,,no,ashburn,,,,,5211600,2929 w 19th st,cp,yes,carole robertson center for learning,,www.crcl.net,carole robertson center for learning,child care,,south lawndale,no,,,"5615ps(hs collaboration with childcare homes), 5615ip(ehs co",1425
48,0.97971628606319427,92,Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St,,8475172,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,child care,,,extended day,,,,,,,,,8475172,2950 w 25th st,,,boys and girls clubs of chicago - r.e. woods,,,,,,,,,,,677
48,0.97971628606319427,93,Boys and Girls Clubs of Chicago - R.E. Woods,2950 W 25th St,,8475172,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,child care,,,extended day,,,,,,,,,8475172,2950 w 25th st,,,boys and girls clubs of chicago - r.e. woods,,,,,,,,,,,677
41,0.90875674088795977,94,Mary Crane League - Mary Crane - East,2974 N Clybourn Ave,,3485528,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60618,,child care,,jennifer jones,half day/full day,,,no,north center,,,,,3485528,2905 n leavitt,cp,yes,mary crane,,,mary crane league,child care,,north center,yes,,,"4145it(child care it center), 4236ps(hs collaboration with c",86
49,0.99540219704310096,95,El Valor - Young Scholars Dev. Ins,3038 W 59th St,,9181944,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60629,elizabeth campbell,community partnerships,,elizabeth campbell,"8-11 hours, varies by facility",546228,youngscholars@sbcglobal.net,no,gage park,,,,,9181944,3038 w 59th st,vincent allocco,yes,el valor young scholars dev. ins.,,www.elvalor.org,el valor,,,gage park,no,,,,2861
50,0.9944361038506031,96,YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St,,7219100,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60617,sherry ceroomes,child care,,sherry ceroomes,half day/full day,,,yes,south chicago,,,,,7219100,3039 e 91st st,cp,yes,ymca south chicago,,www.chicagocommons.org,el valor,child care,,south chicago,no,,,"2170it(child care it center), 2170ps(child care ps center),",96
50,0.99827158823609352,97,El Valor - Rey Gonzalez Children & Family Center,3050 E 92nd St,,7219311,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60617,sherry ceroomes,child care,,sherry ceroomes,half day/full day,,,yes,south chicago,,,,,7219100,3039 e 91st st,cp,yes,ymca south chicago,,www.chicagocommons.org,el valor,child care,,south chicago,no,,,"2170it(child care it center), 2170ps(child care ps center),",96
179,0.93580803275108337,98,Bethel New Life - Lake and Pulaski,316 N Pulaski Rd,,2653830,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60624,10/01/15,head start,,paulette hernandez,extended day,508110,phernandez@ymcachicago.org,yes,west garfield park,,,,,2653900,7 n homan,cp,yes,ymca garfield,,www.marycrane.org,mary crane league,child care,,east garfield park,yes,,,"4374it(child care it center), 4374ps(child care ps center),",98
51,0.97971628606319427,99,ChildServ - FSS of Lawndale,3210 W Arthington St,,8677370,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60611,02/01/16,child care,,,extended day,725256,lhafeman@cclc.com,,,,,,,8677370,3210 w arthington st,,,childserv - fss of lawndale,,,,,,,,,,,99
51,0.97971628606319427,100,ChildServ - FSS of Lawndale,3210 W Arthington St,,8677370,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60611,02/01/16,child care,,,extended day,725256,lhafeman@cclc.com,,,,,,,8677370,3210 w arthington st,,,childserv - fss of lawndale,,,,,,,,,,,99
333,0.98972505331039429,101,Metropolitan Family Services - Midway Children's Center (Chicago Lawn),3215 W 63rd St,,8842350,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60629,08/01/16,child care,,joanne williams,half day/full day,722978,valdivig@metrofamily.org,no,ashburn,,,,,8842350,3215 w 63rd st,gertrude ricks,yes,metropolitan family services,,www.marcy-newberry.org,marcy newberry association,child care,,,no,,,"4331it(child care it center), 3783ps(hs collaboration with c",1831
53,0.98652470111846924,102,Chicago Youth Centers - Centro Nuestro / CYC,3222 W Division Ave,,4893157,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60651,beth mrofcza,community partnerships,,valerie meritt,"8-11 hours, varies by facility",,,no,humboldt park,,,,,4893157,3222 w division,harry wells,yes,chicago youth centers centro nuestro,,www.chicagoyouthcenters.org,chicago youth centers,child care,,,no,,,4301ps(hs collaboration with childcare & prek),102
54,0.43491636216640472,103,Metropolitan Family Services - North Children's Center,3249 N Central Ave,,3713700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60634,dawn delgado,child care,,dawn delgado,extended day,725944,delgadod@metrofamily.org,yes,portage park,,,,,3713700,3249 n central ave,fernando freire,yes,metropolitan family services - north children's center,,www.metrofamily.org,metropolitan family services,,,,no,,,"4329it(child care it center), 4330ps(hs collaboration with c",2950
27,0.99398853381474817,104,Christopher House - Christoper House - Logan Square,3255 W Altgeld St,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,,60647,carmen velez,child care,,etisha wofford,half day/full day,289774,cvelez@christopherhouse.org,no,north lawndale,,,,,2354073,3255 w altgeld st,lori baas,no,christopher house logan square,,www.christopherhouse.org,hull house association,,,,yes,,,"5743ip(ehs collaboration enhanced home ip), 5942it(child car",1781
